English: WH,English: Y/N,Mandarin: WH,Mandarin: Y/N,id,language,questions
1.8960852304703987e-07,2.4305632482460506e-07,3.1945040715732384e-07,3.6901965481130014e-07,255,English,Y/N
2.1721537043562993e-08,1.833356831612145e-08,5.73294175358336e-09,7.378342611792417e-10,256,English,WH
1.161649243213777e-06,9.230504757312509e-07,8.407927260069523e-07,8.060759884843738e-07,257,English,Y/N
1.3715556224484986e-09,1.5936517810196145e-10,5.790156747081744e-10,2.216143232495584e-11,258,English,WH
1.2755156722141007e-06,1.3756829413284064e-06,1.0660758268518174e-06,1.2956442225123809e-06,259,English,WH
2.5993617986486007e-07,3.692437416445535e-07,3.4820414740329045e-07,4.862643387091083e-07,260,English,WH
5.45691041360907e-07,3.674300397658838e-07,3.8166724516887837e-07,2.234555845428526e-07,261,English,WH
8.56841545746602e-07,9.188834436960901e-07,9.672901796078862e-07,1.13728528988082e-06,262,English,WH
2.3374104634936574e-08,1.8634928829990467e-08,1.0544678775741368e-08,1.4363936685556079e-09,263,English,WH
8.390375436299764e-07,1.117800146087648e-06,9.153509212648358e-07,1.4703056660274019e-06,264,English,Y/N
1.7459547538040804e-08,1.7171808303999908e-08,3.520565785428217e-08,4.524809157412064e-08,265,English,Y/N
7.546286394549818e-08,6.01871703516904e-08,1.4718614148712797e-07,6.655003383566893e-08,266,English,WH
4.2593087546939855e-09,8.025437599670297e-10,7.781449936811314e-09,3.0259670675594963e-09,267,Mandarin,WH
5.362516973990388e-07,9.308230304302701e-07,7.06215365136821e-07,1.4345229256245392e-06,268,Mandarin,WH
1.1945963883095373e-08,4.394344317851326e-09,2.4961362883135563e-08,8.727167948673319e-09,269,Mandarin,WH
1.1998218524386418e-07,9.743580824805064e-08,2.0589728251358675e-07,8.485415525541175e-08,270,Mandarin,WH
1.8875705466802192e-07,1.5424841353037488e-07,2.087210423706497e-07,1.8237267113518848e-07,271,Mandarin,Y/N
1.117458169140051e-06,1.184572974265662e-06,1.1643814939982473e-06,1.6193434924063826e-06,272,Mandarin,WH
1.911036830191086e-07,5.342142900667126e-08,1.7330639001171755e-07,1.0987801504479034e-07,273,Mandarin,WH
2.5030538073113723e-07,1.9296134495752938e-07,1.6084289192072585e-07,9.223691309430223e-08,274,Mandarin,WH
5.875720077462888e-09,5.793354223109643e-09,1.2907209012351136e-08,1.4938927998802367e-08,275,Mandarin,Y/N
3.751212525835403e-07,4.0222598537283914e-07,5.366801727117211e-07,4.475664567626293e-07,276,Mandarin,WH
1.0472950711168337e-07,8.070222099549926e-08,1.5697024160742425e-07,4.54625290224968e-08,277,Mandarin,WH
6.50300821650404e-08,4.239015880893609e-08,7.954225177176301e-08,1.5084999514024815e-08,278,Mandarin,WH
1.9259258503325723e-07,2.411882272985753e-07,2.6951905805283063e-07,3.859108909597018e-07,279,Mandarin,WH
5.796117895632988e-07,3.6245286919346846e-07,4.3918078467823863e-07,2.8333770677355595e-07,280,Mandarin,Y/N
1.0915335532057556e-06,1.5077797493272682e-06,1.2107131383778655e-06,2.1948418886174837e-06,281,Mandarin,Y/N
6.591190198280975e-08,2.4198228308031213e-08,4.7867121532293355e-08,9.64967981220808e-09,282,Mandarin,WH
3.0366399111564364e-07,2.2738466583086343e-07,2.488012661791114e-07,1.0626140703393567e-07,283,Mandarin,Y/N
1.2378556933837025e-08,1.2940953743619583e-08,4.001233518925042e-08,7.926168481547958e-09,284,Mandarin,WH
2.244244976558637e-07,1.6534475834020758e-07,9.894383714036975e-08,3.4656299802741994e-08,285,Mandarin,WH
9.006592292749992e-07,8.717383874427361e-07,7.531651595975911e-07,6.861579911574412e-07,286,Mandarin,Y/N
4.4299779459028517e-07,4.937994959178272e-07,5.531011863446335e-07,8.866740220725853e-07,287,Mandarin,Y/N
4.6011084915417113e-07,6.97612363497221e-07,5.816764936618158e-07,1.0767484818746797e-06,288,Mandarin,Y/N
3.985219657297062e-07,5.951881604435642e-07,5.368073384596871e-07,9.883158758619943e-07,289,Mandarin,Y/N
1.7411821054063923e-07,1.5699333624491728e-07,6.951375947144191e-08,2.304452484287268e-08,290,Mandarin,Y/N
8.506028964489354e-09,8.375052173042732e-09,2.680509563130609e-08,1.0421949600831862e-08,291,Mandarin,WH
9.11082089709274e-08,8.631430782081676e-08,3.489242732575871e-08,7.630666461770879e-09,292,Mandarin,WH
4.624633676636694e-07,4.1039233126412186e-07,3.6772505417052386e-07,3.116640687583454e-07,293,Mandarin,WH
1.6445964276678444e-07,2.843081212910179e-07,2.2690369526811693e-07,3.385855339681899e-07,294,Mandarin,Y/N
3.4928450343889707e-09,7.2250162682565614e-09,7.817175827520007e-09,6.679390451815332e-09,295,Mandarin,Y/N
2.821727871956961e-11,1.540136003575624e-11,1.0170865604389826e-10,1.6514145432343804e-11,296,Mandarin,Y/N
2.6671711534322036e-07,2.3450434010669053e-07,3.0307856944998904e-07,1.492510546630443e-07,297,Mandarin,Y/N
3.834861638830653e-09,3.8498213025566816e-10,6.307125660975709e-09,1.8462244373573273e-09,298,Mandarin,WH
7.510007874600832e-09,6.138640566190676e-09,2.3587835285913393e-08,2.5769751000483123e-09,299,Mandarin,WH
9.89097989381154e-07,1.2652066395090797e-06,1.131110242331954e-06,1.8227415748327187e-06,300,Mandarin,Y/N
1.707827359624869e-07,4.294924865777252e-08,1.4792467027560355e-07,8.428151191404179e-08,301,Mandarin,Y/N
3.6887438851548326e-07,5.581586100508323e-07,5.232383599298403e-07,9.292621062040105e-07,302,Mandarin,WH
1.261798501327201e-07,1.4279205774202293e-07,1.1479192230530607e-07,3.520104966368115e-08,303,Mandarin,WH
1.8129146643179688e-07,1.5915486852868596e-07,8.05285430779943e-08,2.839941109828903e-08,304,Mandarin,WH
2.8374377440188225e-07,5.669819480156563e-07,4.1568520260192723e-07,8.693070954245447e-07,305,Mandarin,Y/N
7.10176433461382e-07,8.671532761787339e-07,8.982859255387538e-07,1.203605290672538e-06,306,Mandarin,WH
8.939414429995536e-08,1.124814082421578e-07,1.000728352342954e-07,2.683313867284579e-08,307,Mandarin,WH
1.1320955892274657e-06,1.1702707270115832e-06,1.1200215526171795e-06,1.3638665803874844e-06,308,Mandarin,WH
1.1277556038024047e-06,1.1379593353964996e-06,7.413379428518607e-07,6.620065603130323e-07,309,Mandarin,WH
2.440031511129733e-07,1.8071726423190838e-07,2.956018780294872e-07,3.765672910723259e-07,310,Mandarin,WH
1.9332371049575893e-07,2.5363212402202016e-07,3.469198682963602e-07,3.4140622135804865e-07,311,English,WH
5.284235544947472e-07,4.734556012818671e-07,2.865840440385531e-07,1.6390214399499213e-07,312,English,WH
9.172140270959899e-07,1.235155490631409e-06,9.572757024118756e-07,1.444886240018292e-06,313,English,WH
5.76087221834987e-07,6.890496975306571e-07,7.716368142446634e-07,9.255791505090198e-07,314,English,WH
8.309781394834399e-07,1.075993426677129e-06,9.483860265818358e-07,1.6002102161489301e-06,315,English,Y/N
5.095028376134237e-07,3.425177809837722e-07,5.467316172799066e-07,4.694119194041855e-07,316,English,WH
2.6170066363189377e-07,2.236368598208307e-07,1.2505604012073318e-07,4.300514761253099e-08,317,English,Y/N
4.904404067071941e-07,5.000493984650835e-07,2.978601418002249e-07,1.7453723603347263e-07,318,English,Y/N
1.2840387419725522e-07,1.160622329850207e-07,2.1021072384824932e-07,8.035206715736683e-08,319,English,WH
1.3006210699327393e-06,1.4998270391279267e-06,1.164694073631956e-06,1.5971993078948086e-06,320,English,WH
1.2397346850599654e-07,9.711871105687063e-08,1.1639145811695433e-07,5.930252464724246e-08,321,English,WH
9.42708117011796e-09,1.241162972316816e-08,1.7118992458844686e-08,1.904435063751707e-08,322,English,WH
1.306443250899718e-06,1.373003528271491e-06,1.1573138267432308e-06,1.54056003120665e-06,323,English,WH
1.4572300938013688e-06,1.774434298456349e-06,1.3419118254125491e-06,1.9988625812393894e-06,324,English,Y/N
8.11372238264014e-07,9.68911502214947e-07,7.495916444178212e-07,8.574532182919348e-07,325,English,Y/N
7.626566347667529e-08,3.6006233831222663e-08,2.9555815517773718e-08,6.047809564756588e-09,326,English,WH
4.7002631997568203e-07,3.3998884666789015e-07,3.250413364732201e-07,1.7584865735547953e-07,327,English,WH
3.552880249962636e-07,3.0334654889427975e-07,2.2821501271856865e-07,1.295834088432755e-07,328,English,WH
1.7196995739869147e-07,2.446406758794181e-07,2.1420925496039296e-07,1.1949036171139249e-07,329,English,Y/N
1.1195848338958885e-06,1.5564887382018052e-06,1.1476232039814323e-06,1.814865624846424e-06,330,English,Y/N
1.5370307273103205e-06,1.6971931070099352e-06,1.315411897303286e-06,1.765487280155256e-06,331,English,Y/N
4.663426901328983e-07,2.2357641536376625e-07,2.8610987505198377e-07,1.6594820377116941e-07,332,English,Y/N
1.0175178808718358e-06,1.082645149727538e-06,9.079654258700425e-07,1.1250418164430957e-06,333,English,Y/N
1.4560206507858431e-06,1.4307233917776984e-06,1.166674552610389e-06,1.373618720290372e-06,334,English,WH
2.3562356024395707e-07,7.343387987186114e-08,1.5379708212414379e-07,7.359679004349198e-08,335,English,WH
1.0506064208411982e-07,2.283164411515774e-07,1.872752938057751e-07,3.4933944216433304e-07,336,English,Y/N
9.11482727800099e-08,6.334691540523805e-08,1.6170847784619596e-07,7.475630968937066e-08,337,English,WH
2.36917799302946e-07,7.073729400533827e-08,1.6238227309578258e-07,7.985065682728541e-08,338,English,WH
4.842958158776166e-07,4.900004771109079e-07,5.867506629394019e-07,5.908826072072201e-07,339,English,Y/N
4.2314414540932265e-07,6.75206030257643e-07,5.048181946933642e-07,5.459703277188664e-07,340,English,Y/N
9.64584816510012e-07,8.342827357305833e-07,6.794595517224102e-07,5.544681812039541e-07,341,English,WH
7.798355379653894e-07,7.028799019425857e-07,6.551523108861471e-07,5.157020575034199e-07,342,English,Y/N
4.0493628478723506e-07,7.04952580079299e-07,5.409328461631791e-07,1.0062934421343e-06,343,English,Y/N
6.782866449272e-07,8.474059496951528e-07,8.799794521702678e-07,1.2095276879868008e-06,344,English,Y/N
7.553371143146236e-08,3.419958510191601e-08,4.978238450650281e-08,1.0216012659440053e-08,345,English,WH
5.542235156456102e-07,5.841792708762547e-07,6.174230784548854e-07,8.70359602938641e-07,346,English,Y/N
6.734359917431017e-07,5.227413406504814e-07,7.071903896534511e-07,6.806375872269713e-07,347,English,WH
9.287815471141621e-07,9.594719503222223e-07,6.317886598859147e-07,5.570237381849125e-07,348,English,WH
6.592650851914336e-07,9.561050263743247e-07,8.601598610648625e-07,1.54511241551055e-06,349,English,WH
1.247767638486126e-12,3.736795035585023e-12,1.1057826956699014e-11,3.65956384165175e-14,350,English,Y/N
3.848813931971398e-07,3.186243884738526e-07,4.1729344427769647e-07,2.3667285648897835e-07,351,English,WH
9.234932841637698e-07,1.2880660566731198e-06,1.1028961039297936e-06,1.970139533059922e-06,352,English,Y/N
7.047192813870604e-08,2.2317915261621787e-08,3.4040629557104857e-08,7.21540811704953e-09,353,English,WH
1.1300431009312168e-06,1.010439883369221e-06,9.010686888412447e-07,8.732955725825323e-07,354,English,WH
3.741950982725527e-07,5.011048564968374e-07,5.737034983414896e-07,7.364918095501196e-07,355,English,WH
6.135419073309403e-07,4.510225855864142e-07,6.24412716422565e-07,5.221937426342747e-07,356,English,WH
6.876598572388084e-07,8.456271905008316e-07,8.806509331480509e-07,1.2819011104265962e-06,357,English,WH
1.339514684166508e-06,1.4948754656175682e-06,1.310507981200382e-06,1.8708773641019552e-06,358,English,WH
1.3201798868849642e-08,5.250296850454713e-09,7.713870490257959e-09,1.6813862861134536e-09,359,English,WH
2.943948651603933e-07,2.4661111333553037e-07,2.499535642098027e-07,1.3167908673971638e-07,360,English,WH
9.212606968835413e-09,9.983954509969851e-09,1.6728283228696487e-08,1.7030633487065714e-08,361,English,Y/N
3.9440791526233835e-08,1.642324888590242e-08,3.568160512979647e-08,1.3453922884694713e-08,362,English,WH
2.5210102011084075e-07,2.2573809038540154e-07,3.2531581933833596e-07,4.291417843618289e-07,363,English,WH
3.006248832141071e-07,4.304337270216238e-07,4.261430332285249e-07,7.703966191630369e-07,364,English,WH
2.7735347064097315e-09,1.8613636440783492e-10,4.265187103608755e-09,4.322918040553656e-10,365,English,WH
3.706256803104733e-07,1.6006912452772604e-07,2.871832273709069e-07,1.6574812654799801e-07,366,English,WH
1.5758096514357872e-07,1.3016108892268397e-07,7.344280096392602e-08,2.294747320123469e-08,367,English,WH
7.351892224856699e-08,5.194730860250759e-08,2.9454978809777984e-08,6.208037172852201e-09,368,English,Y/N
7.491025973495898e-07,6.053853790929426e-07,4.989484515125641e-07,3.419742529447361e-07,369,English,Y/N
3.1137986777658095e-07,5.143310073924274e-07,4.3433420216280095e-07,8.013837573657084e-07,370,English,Y/N
3.6775018414596334e-07,3.979473824189411e-07,4.961970943300684e-07,6.945297745454835e-07,371,English,Y/N
7.466253950295025e-07,7.973075047265097e-07,7.422508889767526e-07,9.011752323473304e-07,372,English,WH
7.431574202850075e-07,7.658869719435338e-07,6.414741249304422e-07,6.981505472450316e-07,373,English,Y/N
3.8379517797327295e-07,3.144971982888165e-07,4.987360602335999e-07,4.1906046839377826e-07,374,English,WH
6.074436697582598e-07,5.944655819481077e-07,6.455344886661536e-07,7.403647801903496e-07,375,English,Y/N
5.137207969896342e-07,2.3466796092217473e-07,3.980530500474885e-07,3.0152938843086684e-07,376,English,WH
1.0476547901147755e-07,1.0610456232170565e-07,5.898048080022384e-08,1.2165456795404549e-08,377,English,Y/N
1.0089666073632085e-08,5.759728814536759e-10,7.850831632660283e-09,1.3193214736822628e-09,378,English,WH
3.902182267618953e-07,3.303860884927915e-07,2.564185489704338e-07,1.648523178828428e-07,379,English,Y/N
1.759350358689454e-07,1.0794348857888785e-07,7.691822070772744e-08,2.245771297510076e-08,380,English,WH
1.00577373164079e-06,1.225210128862302e-06,9.236163371763763e-07,1.1687643519230318e-06,381,English,WH
1.228526031556418e-06,1.055401099871163e-06,1.0557071028446969e-06,1.2648979183071098e-06,382,English,WH
1.1139129826423035e-06,1.2275214229904732e-06,1.0707992664322984e-06,1.3884778805350975e-06,383,English,WH
7.689100414729387e-08,3.397069162253414e-08,3.938242624406674e-08,8.385273878930355e-09,384,English,WH
1.26754221659022e-06,1.3118920479628204e-06,1.166831358588194e-06,1.64049932535634e-06,385,English,WH
3.2542256514026884e-08,2.091824082076421e-08,2.4342150885605768e-08,3.1063088941388917e-09,386,English,Y/N
1.7781249072523966e-08,1.3286015824553226e-08,3.5952831899099977e-08,3.931141183897872e-09,387,English,WH
6.336325753571643e-07,4.80301589287781e-07,5.641701670997082e-07,4.0156891423465724e-07,388,English,WH
6.184071770995657e-07,5.618246948377313e-07,5.382823743396712e-07,5.276579732014492e-07,389,English,WH
4.3519961307521664e-08,1.4059525047098009e-08,1.9502652684445206e-08,3.411415177241281e-09,390,English,WH
5.879305123878882e-08,2.6485881350405316e-08,7.764675515257582e-08,5.399691707944035e-08,391,English,WH
7.587103432900002e-08,7.4163179833911e-08,9.265204305406009e-08,3.9092523499991606e-08,392,English,Y/N
7.414978073959839e-07,9.42992216557108e-07,9.266675049590942e-07,1.3924199377641861e-06,393,English,Y/N
1.2789656340039908e-06,1.3379760417818018e-06,1.0309091467288474e-06,1.176037209308537e-06,394,English,WH
1.3990037524524601e-07,3.9869244594427615e-08,1.0076106716625814e-07,3.556558123309368e-08,395,English,Y/N
3.777475128935437e-07,3.582183006371632e-07,1.9016552449171957e-07,9.589172299607115e-08,396,English,Y/N
9.92942591232324e-09,4.231943628232724e-09,2.0108924191122162e-08,1.647948646998608e-09,397,English,WH
9.210006158246854e-09,7.284943304294099e-09,2.237683475192022e-09,2.1403490260140255e-10,398,English,WH
4.3312481031205793e-07,3.242894482651885e-07,2.69581582420831e-07,1.287898358784118e-07,399,English,WH
3.4283387038867067e-07,2.6362315780856764e-07,2.595563311240499e-07,1.1728057437358203e-07,400,English,WH
6.090859306572762e-08,4.7554058213520603e-08,3.747780118960579e-08,7.76279433087986e-09,401,English,Y/N
2.54719451369959e-07,9.698346838609066e-08,1.9725945967247002e-07,1.0980065387080272e-07,402,English,Y/N
8.968969517068245e-07,6.923051581169242e-07,7.74457545231683e-07,7.062338429055716e-07,403,English,Y/N
1.131078927263556e-06,9.61176414231486e-07,8.916998798583028e-07,9.451777014059597e-07,404,English,Y/N
5.544779188472594e-08,3.555432575588686e-08,4.6708582397981114e-08,1.5804683717908333e-08,405,English,WH
2.83092957692636e-07,3.082463591663819e-07,3.1346494927700546e-07,2.815708121444751e-07,406,English,WH
5.823721493990393e-07,8.89681065090439e-07,6.622412904270457e-07,8.395112155169715e-07,407,English,WH
6.118972222775168e-09,1.413873573048352e-09,3.002115629404447e-09,1.8511761449407688e-10,408,English,Y/N
1.3842129239133323e-06,1.5713097502890253e-06,1.1192752554165811e-06,1.3669521086144766e-06,409,English,WH
3.250369235496881e-07,2.1158208250664773e-07,1.4838623717768057e-07,6.125282468790675e-08,410,English,WH
1.1292099507790622e-08,3.826051079942435e-09,3.223371699487377e-09,3.246921322484379e-10,411,English,Y/N
2.463261368449733e-07,2.3407725427807076e-07,2.3480250592552243e-07,1.5952119363878622e-07,412,English,WH
3.20300556032714e-08,2.0164962486341622e-08,1.0086352631645124e-08,1.515123482791521e-09,413,English,WH
1.3857988560282887e-08,3.5008973768725704e-09,1.5139998846394746e-08,2.13495409068511e-09,414,English,WH
1.861023851714438e-07,2.3001821621609743e-07,2.5216666474566543e-07,2.9955178315561315e-07,415,English,WH
8.76394651876883e-07,7.135390435928422e-07,5.584290933856342e-07,4.121899079707079e-07,416,English,WH
2.5734754219825726e-07,1.2733791506947365e-07,1.235588419392905e-07,4.768284076520432e-08,417,English,Y/N
2.8866692378821404e-07,2.1086046663035604e-07,1.4399508196254682e-07,5.6994820060436956e-08,418,English,WH
7.028372043232089e-07,6.922730634076647e-07,5.069453369501378e-07,4.404107927016991e-07,419,English,Y/N
4.416194769956479e-08,1.2786047581378996e-08,2.2324030795014323e-08,3.744741797547494e-09,420,English,WH
4.525326874929037e-07,4.7444544544382955e-07,2.8180371346821315e-07,1.5155693602305083e-07,421,English,WH
2.8666490697977192e-08,2.570548275254429e-08,2.8615870511710104e-08,2.8398700467997123e-09,422,English,WH
1.5054528139579221e-06,1.7765886442754784e-06,1.3448200886861226e-06,1.933472963500623e-06,423,English,Y/N
8.062948503157122e-07,1.0484648325777617e-06,7.604682677033886e-07,7.660360470106145e-07,424,English,Y/N
1.0007394505823557e-06,8.960287762639636e-07,6.427234788381443e-07,5.196848504029436e-07,425,English,WH
1.2905391027748493e-07,1.3446543377407442e-07,1.0349765856354098e-07,3.263865044406251e-08,426,English,WH
1.053513121587537e-07,1.5629844691807828e-07,1.7336466487752686e-07,3.014141524313546e-07,427,English,Y/N
3.24202127465641e-08,1.3855493310039072e-08,2.201315460846361e-08,2.694224673352106e-09,428,English,Y/N
5.347053503329519e-07,7.175377735088401e-07,5.682467215412991e-07,5.37102031526609e-07,429,English,WH
5.204695196686275e-07,6.224155515346631e-07,4.358408810482298e-07,2.879376998401035e-07,430,English,Y/N
1.0671844014691617e-08,6.405703997070651e-09,2.7710597890941804e-09,2.45778512016185e-10,431,English,Y/N
4.08706091933888e-09,2.593805308008235e-10,3.992357217222892e-09,5.173610151951553e-10,432,English,WH
3.758940557899512e-07,4.009566623050987e-07,3.797905109388231e-07,3.4638559591918674e-07,433,English,WH
4.852233959589149e-07,5.484252533937674e-07,3.670251771236914e-07,2.0340903086288307e-07,434,English,WH
9.827919685935768e-07,1.03458963567003e-06,1.0188403452657422e-06,1.175022830939024e-06,435,English,WH
1.4910556722290117e-07,2.2602583578390784e-07,2.0234434792113575e-07,1.9967206780491261e-07,436,English,Y/N
4.457162802791575e-07,3.339338674710334e-07,2.725732491571873e-07,1.369631466786239e-07,437,English,Y/N
3.2088610951305265e-07,3.6027804603438144e-07,4.306966015249966e-07,6.726107233537443e-07,438,English,WH
2.253503936017427e-07,2.60033785326887e-07,1.8406858600429264e-07,6.979781422170188e-08,439,English,WH
2.3760787268599976e-07,1.6378786775291399e-07,1.1692080798238221e-07,4.191540604202837e-08,440,English,WH
1.0204249207512653e-06,7.42637206938413e-07,7.732502012358103e-07,7.205029246732386e-07,441,English,WH
2.450140460603828e-08,3.0434157270742964e-08,3.748260691103517e-08,3.6684720615440525e-08,442,English,WH
3.661884927432119e-08,3.5293520427945553e-08,4.193096120601604e-08,5.3675191761031635e-09,443,English,WH
3.02959541658173e-07,4.232466669656038e-07,4.0905881978477607e-07,6.719919311752446e-07,444,English,WH
2.0816151182661268e-07,2.3545034753174753e-07,1.5923472903870147e-07,5.363846222590665e-08,445,English,WH
4.651935336248163e-07,4.269412504839004e-07,3.793800480328301e-07,3.239844095031872e-07,446,English,Y/N
1.8953190108922692e-07,2.6552734506698186e-07,2.2448004039340707e-07,1.1590512040738574e-07,447,English,Y/N
3.368658514366816e-08,4.1465836099048184e-08,5.053385577812792e-08,1.2489908459754267e-08,448,English,WH
4.651088527145357e-07,3.878768587159323e-07,3.1232978592272636e-07,1.5707194130065605e-07,449,English,Y/N
2.8294812845331145e-07,5.089751655346147e-07,3.7179840095648157e-07,4.3890375823915554e-07,450,English,WH
1.0450729528277664e-06,1.0222779307761758e-06,1.0424487739352285e-06,1.5165408076207656e-06,451,English,Y/N
6.042225404886651e-07,5.443364251051347e-07,4.7137754027575925e-07,4.220135570095612e-07,452,English,WH
4.010996866479975e-07,4.4469391570211043e-07,3.6220118815773826e-07,1.9945861926980467e-07,453,English,WH
1.0741243820710175e-06,1.5119578420159948e-06,1.146051760560737e-06,1.957499517665758e-06,454,English,WH
8.25168943574949e-07,1.2970778062376105e-06,9.690725324661223e-07,1.815046683816759e-06,455,English,WH
2.3494741473254057e-07,3.668498180582126e-07,3.0346512473530427e-07,3.010582648392896e-07,456,English,Y/N
8.41660948443993e-07,1.0945773458314204e-06,8.405558037328784e-07,1.0926972898537397e-06,457,English,Y/N
1.023326847650892e-06,1.4159539308733795e-06,1.1605782448245023e-06,2.120030824648482e-06,458,English,Y/N
7.068289213311858e-07,1.009822860262939e-06,7.410464608384178e-07,8.480232647634269e-07,459,English,WH
7.817727707374768e-07,9.224567119869874e-07,6.395231490389444e-07,5.57053977575665e-07,460,English,WH
5.295685953926758e-07,5.863608284575748e-07,3.8469184875310607e-07,2.4228262604923466e-07,461,English,Y/N
1.000234019969796e-06,1.1524709827353054e-06,1.0118381545601743e-06,1.527948062630001e-06,462,English,Y/N
4.6594318923429236e-07,5.791509743412932e-07,4.2583586678896264e-07,2.6753483885039756e-07,463,English,Y/N
3.85644064633786e-07,4.118864921018663e-07,3.527668427616146e-07,2.682260163056223e-07,464,Mandarin,WH
7.309866628990967e-08,5.7646124109067336e-08,3.811073043438533e-08,1.0964203090051672e-08,465,Mandarin,WH
3.6254309035899745e-07,5.80117916609262e-07,4.79636378617522e-07,7.982321957956722e-07,466,Mandarin,WH
3.6385812107956444e-07,3.4702554337228483e-07,3.956402375558228e-07,4.5897291782876555e-07,467,Mandarin,WH
7.312693283012708e-09,4.664891191519857e-09,3.0875227596626944e-09,3.7147153797633654e-10,468,Mandarin,WH
3.697527423805414e-07,3.602792560734897e-07,3.8479510334781685e-07,3.097800398241231e-07,469,Mandarin,WH
5.223355996496138e-07,8.185313306560122e-07,6.043127542235481e-07,7.218521051693275e-07,470,Mandarin,WH
3.6662615142781613e-07,1.554831503546202e-07,2.3568962709136938e-07,1.2841572823239407e-07,471,Mandarin,WH
1.372107237717922e-06,1.2650395001741164e-06,1.0468037231942023e-06,1.1343206470544078e-06,472,Mandarin,WH
1.2295519977195585e-07,1.4926208145162252e-07,1.6341991620449054e-07,1.557886723182883e-07,473,Mandarin,Y/N
5.830340680703434e-07,9.84320217080412e-07,7.361273034078691e-07,1.4534627801977627e-06,474,Mandarin,WH
5.914755307783638e-07,7.347602720133924e-07,5.643531442369793e-07,4.505375958714399e-07,475,Mandarin,WH
1.157922631073833e-06,1.4502883695168252e-06,1.231918209939233e-06,2.100931031905376e-06,476,Mandarin,WH
1.6076878987239222e-07,1.1767914652589972e-07,6.829983237885586e-08,2.0528198991365893e-08,477,Mandarin,Y/N
1.1763699956533904e-07,1.28493659891947e-07,8.348068276499646e-08,1.8938917643646207e-08,478,Mandarin,WH
3.6515334696768265e-07,2.9790907163510617e-07,3.356523780073197e-07,3.1659994389714174e-07,479,Mandarin,Y/N
2.6826531642551017e-08,2.85285980392193e-08,2.981447568623047e-08,2.91062639348386e-09,480,Mandarin,WH
3.086511184612989e-07,2.428651280353342e-07,4.020132118780247e-07,4.582930834783842e-07,481,Mandarin,WH
6.779974696167615e-07,4.963040209455685e-07,6.855755531627747e-07,6.480350322171551e-07,482,Mandarin,WH
3.1384113883857983e-07,2.757448287375084e-07,2.361116630768086e-07,9.696258955058895e-08,483,Mandarin,WH
6.678934287943539e-08,6.347412555330779e-08,1.2029550273640253e-07,1.5242080214471741e-07,484,Mandarin,WH
4.495365602749517e-07,5.789422381869281e-07,5.97270565819239e-07,1.0155809172421468e-06,485,Mandarin,WH
1.1159671671872548e-06,1.073883805016149e-06,1.02132475432627e-06,1.353969302873255e-06,486,Mandarin,Y/N
3.61837321876178e-07,3.595410246475209e-07,4.779914853346295e-07,4.724825110454908e-07,487,Mandarin,Y/N
3.090856488566635e-09,4.543379211156331e-09,7.136365765645646e-09,4.315560050262868e-10,488,Mandarin,WH
1.7162489079188488e-07,3.1110932957265604e-07,2.3910414354278365e-07,2.2252763544333031e-07,489,Mandarin,Y/N
1.2773586828440674e-06,1.299255100839411e-06,9.085097619892276e-07,9.240592643323965e-07,490,Mandarin,WH
1.2538164645877164e-07,2.503484671221821e-07,1.877247956471081e-07,1.6074882578165133e-07,491,Mandarin,Y/N
1.0170689395425806e-06,1.4371881323162303e-06,1.1070656295893118e-06,1.9150853740715126e-06,492,Mandarin,Y/N
3.3073437908065094e-09,6.574142468215048e-09,8.519542415858302e-09,1.2403478558196647e-09,493,Mandarin,WH
6.677717649512828e-07,7.900007663541986e-07,6.180200325177844e-07,5.205702886185022e-07,494,Mandarin,WH
3.206745404075884e-07,2.6666665220408986e-07,3.480905842225494e-07,3.563014385268206e-07,495,Mandarin,WH
3.6889424867219706e-07,3.985365102315925e-07,5.248571537905481e-07,4.4266531524230233e-07,496,Mandarin,Y/N
2.5433658585222165e-08,2.8588061027096364e-09,2.526378324211615e-08,6.143878961603063e-09,497,Mandarin,WH
1.317353717562328e-06,1.7221390387451185e-06,1.3284179383241878e-06,2.208731794294869e-06,498,Mandarin,Y/N
3.7236225987390845e-08,1.1837303191421501e-08,6.057575525579205e-08,1.992781019859801e-08,499,Mandarin,WH
1.0819633908604482e-06,9.191658040660573e-07,7.835528774495077e-07,6.963268724454688e-07,500,Mandarin,Y/N
3.1457221011507183e-09,3.817942023902568e-09,6.865043797831537e-09,3.4105129992404665e-10,501,Mandarin,WH
1.1351034090769143e-06,1.0184401591119476e-06,7.303006119075165e-07,6.297368730355971e-07,502,Mandarin,WH
1.0258731705455986e-06,9.576537780772714e-07,7.296352896235846e-07,6.353466040804618e-07,503,Mandarin,WH
9.86427163999238e-07,9.911872817057125e-07,1.0477223694682952e-06,1.3370346559043653e-06,504,Mandarin,WH
1.342797014189691e-07,1.3496390959687186e-07,1.1008232662126492e-07,2.643759609759799e-08,505,Mandarin,WH
5.75530918943534e-08,4.7129043672393417e-08,3.066468432590533e-08,4.387508309792867e-09,506,Mandarin,WH
7.064871723771432e-08,8.613817131397226e-08,7.517867307892464e-08,1.6081408292752203e-08,507,Mandarin,WH
5.114666797430366e-07,8.562653503482429e-07,7.021052992686777e-07,1.3972488815049188e-06,508,Mandarin,WH
3.552991689844932e-08,1.8255111079150034e-08,4.200583563136053e-08,1.9056896258474426e-08,509,Mandarin,WH
